FECHA HECHO,COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,CANTIDAD,UNIDAD DE MEDIDA
2015-09-29,47.0,MAGDALENA,47001,SANTA MARTA,1,UNIDAD
2015-09-29,52.0,NARIÑO,52560,POTOSI,1,UNIDAD
2015-09-29,52.0,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
2015-09-30,19.0,CAUCA,19809,TIMBIQUI,1,UNIDAD
2015-09-30,86.0,PUTUMAYO,86320,ORITO,1,UNIDAD
2015-09-30,86.0,PUTUMAYO,86885,VILLAGARZON,1,UNIDAD
2015-09-30,52.0,NARIÑO,52250,EL CHARCO,1,UNIDAD
2015-10-01,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2015-10-01,54.0,NORTE DE SANTANDER,54250,EL TARRA,1,UNIDAD
2015-10-01,52.0,NARIÑO,52079,BARBACOAS,2,UNIDAD
2015-10-02,50.0,META,50350,LA MACARENA,1,UNIDAD
2015-10-02,99.0,VICHADA,99773,CUMARIBO,1,UNIDAD
2015-10-02,19.0,CAUCA,19418,LOPEZ,1,UNIDAD
2015-10-02,27.0,CHOCÓ,27660,SAN JOSE DEL PALMAR,1,UNIDAD
2015-10-02,86.0,PUTUMAYO,86571,PUERTO GUZMAN,1,UNIDAD
2015-10-02,5.0,ANTIOQUIA,05890,YOLOMBO,1,UNIDAD
2015-10-02,50.0,META,50370,URIBE,1,UNIDAD
2015-10-02,52.0,NARIÑO,52540,POLICARPA,1,UNIDAD
2015-10-02,27.0,CHOCÓ,27361,ISTMINA,2,UNIDAD
2015-10-02,52.0,NARIÑO,52835,SAN ANDRES DE TUMACO,2,UNIDAD
2015-10-03,23.0,CÓRDOBA,23807,TIERRALTA,1,UNIDAD
2015-10-03,5.0,ANTIOQUIA,05361,ITUANGO,2,UNIDAD
2015-10-03,81.0,ARAUCA,81001,ARAUCA,1,UNIDAD
2015-10-03,5.0,ANTIOQUIA,05284,FRONTINO,1,UNIDAD
2015-10-03,19.0,CAUCA,19780,SUAREZ,3,UNIDAD
2015-10-03,50.0,META,50370,URIBE,1,UNIDAD
2015-10-04,99.0,VICHADA,99773,CUMARIBO,2,UNIDAD
2015-10-04,19.0,CAUCA,19533,PIAMONTE,1,UNIDAD
2015-10-04,86.0,PUTUMAYO,86320,ORITO,2,UNIDAD
2015-10-04,52.0,NARIÑO,52540,POLICARPA,1,UNIDAD
2015-10-04,50.0,META,50370,URIBE,1,UNIDAD
2015-10-05,5.0,ANTIOQUIA,05854,VALDIVIA,2,UNIDAD
2015-10-05,5.0,ANTIOQUIA,05361,ITUANGO,1,UNIDAD
2015-10-05,5.0,ANTIOQUIA,05736,SEGOVIA,2,UNIDAD
2015-10-05,19.0,CAUCA,19780,SUAREZ,1,UNIDAD
2015-10-05,52.0,NARIÑO,52835,SAN ANDRES DE TUMACO,17,UNIDAD
2015-10-06,50.0,META,50350,LA MACARENA,1,UNIDAD
2015-10-06,5.0,ANTIOQUIA,05361,ITUANGO,1,UNIDAD
2015-10-06,27.0,CHOCÓ,27660,SAN JOSE DEL PALMAR,1,UNIDAD
2015-10-07,5.0,ANTIOQUIA,05361,ITUANGO,1,UNIDAD
2015-10-07,5.0,ANTIOQUIA,05854,VALDIVIA,1,UNIDAD
2015-10-07,13.0,BOLÍVAR,13030,ALTOS DEL ROSARIO,1,UNIDAD
2015-10-07,86.0,PUTUMAYO,86571,PUERTO GUZMAN,1,UNIDAD
2015-10-07,5.0,ANTIOQUIA,05234,DABEIBA,1,UNIDAD
2015-10-07,52.0,NARIÑO,52490,OLAYA HERRERA,1,UNIDAD
2015-10-07,52.0,NARIÑO,52079,BARBACOAS,1,UNIDAD
2015-10-07,52.0,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
2015-10-08,18.0,CAQUETÁ,18753,SAN VICENTE DEL CAGUAN,1,UNIDAD
2015-10-08,5.0,ANTIOQUIA,05854,VALDIVIA,1,UNIDAD
2015-10-08,50.0,META,50370,URIBE,2,UNIDAD
2015-10-08,86.0,PUTUMAYO,86569,PUERTO CAICEDO,1,UNIDAD
2015-10-08,86.0,PUTUMAYO,86320,ORITO,2,UNIDAD
2015-10-08,95.0,GUAVIARE,95200,MIRAFLORES,1,UNIDAD
2015-10-08,5.0,ANTIOQUIA,05234,DABEIBA,1,UNIDAD
2015-10-09,50.0,META,50711,VISTAHERMOSA,2,UNIDAD
2015-10-09,50.0,META,50590,PUERTO RICO,4,UNIDAD
2015-10-09,5.0,ANTIOQUIA,05854,VALDIVIA,2,UNIDAD
2015-10-09,54.0,NORTE DE SANTANDER,54800,TEORAMA,2,UNIDAD
2015-10-09,19.0,CAUCA,19418,LOPEZ,1,UNIDAD
2015-10-09,86.0,PUTUMAYO,86573,LEGUIZAMO,1,UNIDAD
2015-10-09,19.0,CAUCA,19256,EL TAMBO,2,UNIDAD
2015-10-09,50.0,META,50370,URIBE,1,UNIDAD
2015-10-09,68.0,SANTANDER,68101,BOLIVAR,1,UNIDAD
2015-10-09,19.0,CAUCA,19780,SUAREZ,1,UNIDAD
2015-10-09,27.0,CHOCÓ,27660,SAN JOSE DEL PALMAR,1,UNIDAD
2015-10-09,19.0,CAUCA,19533,PIAMONTE,1,UNIDAD
2015-10-09,52.0,NARIÑO,52612,RICAURTE,1,UNIDAD
2015-10-09,52.0,NARIÑO,52250,EL CHARCO,1,UNIDAD
2015-10-10,50.0,META,50350,LA MACARENA,2,UNIDAD
2015-10-10,23.0,CÓRDOBA,23807,TIERRALTA,1,UNIDAD
2015-10-10,5.0,ANTIOQUIA,05361,ITUANGO,1,UNIDAD
2015-10-10,5.0,ANTIOQUIA,05854,VALDIVIA,1,UNIDAD
2015-10-10,54.0,NORTE DE SANTANDER,54800,TEORAMA,1,UNIDAD
2015-10-10,19.0,CAUCA,19418,LOPEZ,1,UNIDAD
2015-10-10,86.0,PUTUMAYO,86757,SAN MIGUEL,1,UNIDAD
2015-10-10,52.0,NARIÑO,52385,LA LLANADA,1,UNIDAD
2015-10-11,50.0,META,50590,PUERTO RICO,1,UNIDAD
2015-10-11,50.0,META,50350,LA MACARENA,1,UNIDAD
2015-10-11,5.0,ANTIOQUIA,05790,TARAZA,1,UNIDAD
2015-10-11,5.0,ANTIOQUIA,05854,VALDIVIA,1,UNIDAD
2015-10-11,54.0,NORTE DE SANTANDER,54800,TEORAMA,2,UNIDAD
2015-10-11,27.0,CHOCÓ,27660,SAN JOSE DEL PALMAR,2,UNIDAD
2015-10-11,52.0,NARIÑO,52612,RICAURTE,1,UNIDAD
2015-10-11,86.0,PUTUMAYO,86320,ORITO,2,UNIDAD
2015-10-11,50.0,META,50330,MESETAS,1,UNIDAD
2015-10-11,52.0,NARIÑO,52835,SAN ANDRES DE TUMACO,2,UNIDAD
2015-10-12,50.0,META,50350,LA MACARENA,1,UNIDAD
2015-10-12,5.0,ANTIOQUIA,05854,VALDIVIA,1,UNIDAD
2015-10-12,19.0,CAUCA,19418,LOPEZ,1,UNIDAD
2015-10-12,19.0,CAUCA,19130,CAJIBIO,2,UNIDAD
2015-10-12,99.0,VICHADA,99773,CUMARIBO,1,UNIDAD
2015-10-12,19.0,CAUCA,19473,MORALES,3,UNIDAD
2015-10-12,19.0,CAUCA,19533,PIAMONTE,1,UNIDAD
2015-10-13,50.0,META,50350,LA MACARENA,1,UNIDAD
2015-10-13,50.0,META,50590,PUERTO RICO,1,UNIDAD
2015-10-13,5.0,ANTIOQUIA,05854,VALDIVIA,3,UNIDAD
2015-10-13,54.0,NORTE DE SANTANDER,54670,SAN CALIXTO,1,UNIDAD
2015-10-13,54.0,NORTE DE SANTANDER,54250,EL TARRA,1,UNIDAD
2015-10-13,20.0,CESAR,20570,PUEBLO BELLO,1,UNIDAD
2015-10-13,19.0,CAUCA,19075,BALBOA,1,UNIDAD
2015-10-13,99.0,VICHADA,99773,CUMARIBO,1,UNIDAD
2015-10-13,76.0,VALLE DEL CAUCA,76364,JAMUNDI,1,UNIDAD
2015-10-13,52.0,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
2015-10-13,52.0,NARIÑO,52079,BARBACOAS,1,UNIDAD
2015-10-14,54.0,NORTE DE SANTANDER,54800,TEORAMA,2,UNIDAD
2015-10-14,66.0,RISARALDA,66572,PUEBLO RICO,1,UNIDAD
2015-10-14,99.0,VICHADA,99773,CUMARIBO,1,UNIDAD
2015-10-14,50.0,META,50370,URIBE,1,UNIDAD
2015-10-14,19.0,CAUCA,19780,SUAREZ,1,UNIDAD
2015-10-14,86.0,PUTUMAYO,86320,ORITO,2,UNIDAD
2015-10-14,19.0,CAUCA,19533,PIAMONTE,1,UNIDAD
2015-10-14,50.0,META,50001,VILLAVICENCIO,1,UNIDAD
2015-10-14,52.0,NARIÑO,52079,BARBACOAS,1,UNIDAD
2015-10-15,50.0,META,50350,LA MACARENA,1,UNIDAD
2015-10-15,54.0,NORTE DE SANTANDER,54800,TEORAMA,5,UNIDAD
2015-10-15,54.0,NORTE DE SANTANDER,54250,EL TARRA,1,UNIDAD
2015-10-15,99.0,VICHADA,99773,CUMARIBO,1,UNIDAD
2015-10-15,19.0,CAUCA,19473,MORALES,1,UNIDAD
2015-10-15,19.0,CAUCA,19533,PIAMONTE,1,UNIDAD
2015-10-15,54.0,NORTE DE SANTANDER,54099,BOCHALEMA,1,UNIDAD
2015-10-15,54.0,NORTE DE SANTANDER,54172,CHINACOTA,1,UNIDAD
2015-10-15,52.0,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
2015-10-16,95.0,GUAVIARE,95025,EL RETORNO,11,UNIDAD
2015-10-16,18.0,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,1,UNIDAD
2015-10-16,81.0,ARAUCA,81065,ARAUQUITA,1,UNIDAD
2015-10-16,54.0,NORTE DE SANTANDER,54800,TEORAMA,1,UNIDAD
2015-10-16,19.0,CAUCA,19780,SUAREZ,1,UNIDAD
2015-10-16,27.0,CHOCÓ,27361,ISTMINA,5,UNIDAD
2015-10-16,86.0,PUTUMAYO,86571,PUERTO GUZMAN,1,UNIDAD
2015-10-16,95.0,GUAVIARE,95200,MIRAFLORES,1,UNIDAD
2015-10-16,52.0,NARIÑO,52233,CUMBITARA,1,UNIDAD
2015-10-16,52.0,NARIÑO,52250,EL CHARCO,1,UNIDAD
2015-10-16,52.0,NARIÑO,52621,ROBERTO PAYAN,1,UNIDAD
2015-10-16,52.0,NARIÑO,52835,SAN ANDRES DE TUMACO,3,UNIDAD
2015-10-17,50.0,META,50350,LA MACARENA,1,UNIDAD
2015-10-17,19.0,CAUCA,19418,LOPEZ,1,UNIDAD
2015-10-17,19.0,CAUCA,19355,INZA,1,UNIDAD
2015-10-17,95.0,GUAVIARE,95200,MIRAFLORES,1,UNIDAD
2015-10-17,5.0,ANTIOQUIA,05480,MUTATA,1,UNIDAD
2015-10-18,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2015-10-18,5.0,ANTIOQUIA,05480,MUTATA,3,UNIDAD
2015-10-18,5.0,ANTIOQUIA,05652,SAN FRANCISCO,1,UNIDAD
2015-10-18,19.0,CAUCA,19075,BALBOA,1,UNIDAD
2015-10-18,86.0,PUTUMAYO,86571,PUERTO GUZMAN,1,UNIDAD
2015-10-18,52.0,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
2015-10-19,50.0,META,50350,LA MACARENA,1,UNIDAD
2015-10-19,54.0,NORTE DE SANTANDER,54250,EL TARRA,1,UNIDAD
2015-10-19,50.0,META,50325,MAPIRIPAN,2,UNIDAD
2015-10-19,99.0,VICHADA,99773,CUMARIBO,2,UNIDAD
2015-10-19,86.0,PUTUMAYO,86571,PUERTO GUZMAN,1,UNIDAD
2015-10-19,52.0,NARIÑO,52079,BARBACOAS,5,UNIDAD
2015-10-20,54.0,NORTE DE SANTANDER,54800,TEORAMA,1,UNIDAD
2015-10-20,99.0,VICHADA,99773,CUMARIBO,4,UNIDAD
2015-10-20,50.0,META,50370,URIBE,2,UNIDAD
2015-10-20,19.0,CAUCA,19455,MIRANDA,1,UNIDAD
2015-10-20,95.0,GUAVIARE,95200,MIRAFLORES,1,UNIDAD
2015-10-20,68.0,SANTANDER,68101,BOLIVAR,1,UNIDAD
2015-10-20,86.0,PUTUMAYO,86571,PUERTO GUZMAN,1,UNIDAD
2015-10-20,27.0,CHOCÓ,27205,CONDOTO,1,UNIDAD
2015-10-20,27.0,CHOCÓ,27361,ISTMINA,2,UNIDAD
2015-10-20,27.0,CHOCÓ,27450,MEDIO SAN JUAN,1,UNIDAD
2015-10-21,50.0,META,50350,LA MACARENA,1,UNIDAD
2015-10-21,86.0,PUTUMAYO,86573,LEGUIZAMO,2,UNIDAD
2015-10-21,86.0,PUTUMAYO,86571,PUERTO GUZMAN,2,UNIDAD
2015-10-21,99.0,VICHADA,99773,CUMARIBO,3,UNIDAD
2015-10-21,18.0,CAQUETÁ,18592,PUERTO RICO,1,UNIDAD
2015-10-21,19.0,CAUCA,19110,BUENOS AIRES,2,UNIDAD
2015-10-21,76.0,VALLE DEL CAUCA,76364,JAMUNDI,2,UNIDAD
2015-10-22,5.0,ANTIOQUIA,05854,VALDIVIA,2,UNIDAD
2015-10-22,5.0,ANTIOQUIA,05790,TARAZA,1,UNIDAD
2015-10-22,54.0,NORTE DE SANTANDER,54800,TEORAMA,1,UNIDAD
2015-10-22,54.0,NORTE DE SANTANDER,54385,LA ESPERANZA,1,UNIDAD
2015-10-22,50.0,META,50400,LEJANIAS,2,UNIDAD
2015-10-22,52.0,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
2015-10-22,52.0,NARIÑO,52079,BARBACOAS,1,UNIDAD
2015-10-23,50.0,META,50590,PUERTO RICO,2,UNIDAD
2015-10-23,54.0,NORTE DE SANTANDER,54385,LA ESPERANZA,1,UNIDAD
2015-10-23,50.0,META,50330,MESETAS,1,UNIDAD
2015-10-23,86.0,PUTUMAYO,86571,PUERTO GUZMAN,1,UNIDAD
2015-10-23,18.0,CAQUETÁ,18592,PUERTO RICO,1,UNIDAD
2015-10-23,52.0,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
2015-10-24,54.0,NORTE DE SANTANDER,54385,LA ESPERANZA,1,UNIDAD
2015-10-24,52.0,NARIÑO,52079,BARBACOAS,1,UNIDAD
2015-10-25,5.0,ANTIOQUIA,05045,APARTADO,1,UNIDAD
2015-10-25,86.0,PUTUMAYO,86320,ORITO,2,UNIDAD
2015-10-26,5.0,ANTIOQUIA,05854,VALDIVIA,1,UNIDAD
2015-10-26,54.0,NORTE DE SANTANDER,54398,LA PLAYA,1,UNIDAD
2015-10-26,18.0,CAQUETÁ,18592,PUERTO RICO,1,UNIDAD
2015-10-26,19.0,CAUCA,19473,MORALES,1,UNIDAD
2015-10-26,95.0,GUAVIARE,95200,MIRAFLORES,1,UNIDAD
2015-10-27,50.0,META,50350,LA MACARENA,1,UNIDAD
2015-10-27,18.0,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,1,UNIDAD
2015-10-27,54.0,NORTE DE SANTANDER,54206,CONVENCION,1,UNIDAD
2015-10-27,86.0,PUTUMAYO,86320,ORITO,1,UNIDAD
2015-10-27,52.0,NARIÑO,52678,SAMANIEGO,1,UNIDAD
2015-10-28,50.0,META,50590,PUERTO RICO,2,UNIDAD
2015-10-28,50.0,META,50350,LA MACARENA,2,UNIDAD
2015-10-28,5.0,ANTIOQUIA,05790,TARAZA,1,UNIDAD
2015-10-28,86.0,PUTUMAYO,86320,ORITO,2,UNIDAD
2015-10-28,50.0,META,50370,URIBE,1,UNIDAD
2015-10-28,52.0,NARIÑO,52678,SAMANIEGO,1,UNIDAD
2015-10-28,20.0,CESAR,20614,RIO DE ORO,1,UNIDAD
2015-10-28,27.0,CHOCÓ,27361,ISTMINA,3,UNIDAD
2015-10-29,54.0,NORTE DE SANTANDER,54800,TEORAMA,1,UNIDAD
2015-10-29,20.0,CESAR,20614,RIO DE ORO,1,UNIDAD
2015-10-29,18.0,CAQUETÁ,18247,EL DONCELLO,1,UNIDAD
2015-10-29,86.0,PUTUMAYO,86320,ORITO,2,UNIDAD
2015-10-29,19.0,CAUCA,19110,BUENOS AIRES,1,UNIDAD
2015-10-29,86.0,PUTUMAYO,86568,PUERTO ASIS,1,UNIDAD
2015-10-29,19.0,CAUCA,19256,EL TAMBO,1,UNIDAD
2015-10-30,54.0,NORTE DE SANTANDER,54800,TEORAMA,1,UNIDAD
2015-10-30,19.0,CAUCA,19473,MORALES,1,UNIDAD
2015-10-30,27.0,CHOCÓ,27660,SAN JOSE DEL PALMAR,2,UNIDAD
2015-10-30,52.0,NARIÑO,52678,SAMANIEGO,1,UNIDAD
2015-10-30,18.0,CAQUETÁ,18247,EL DONCELLO,1,UNIDAD
2015-10-30,50.0,META,50370,URIBE,1,UNIDAD
2015-10-30,86.0,PUTUMAYO,86320,ORITO,1,UNIDAD
2015-10-30,19.0,CAUCA,19780,SUAREZ,1,UNIDAD
2015-10-30,17.0,CALDAS,17662,SAMANA,1,UNIDAD
2015-10-31,54.0,NORTE DE SANTANDER,54250,EL TARRA,1,UNIDAD
2015-10-31,86.0,PUTUMAYO,86320,ORITO,1,UNIDAD
2015-10-31,18.0,CAQUETÁ,18756,SOLANO,1,UNIDAD
2015-10-31,19.0,CAUCA,19473,MORALES,1,UNIDAD
2015-10-31,95.0,GUAVIARE,95200,MIRAFLORES,1,UNIDAD
2015-10-31,19.0,CAUCA,19533,PIAMONTE,1,UNIDAD
2015-10-31,86.0,PUTUMAYO,86757,SAN MIGUEL,1,UNIDAD
2015-10-31,52.0,NARIÑO,52678,SAMANIEGO,1,UNIDAD
2015-10-31,17.0,CALDAS,17662,SAMANA,1,UNIDAD
2015-11-01,50.0,META,50590,PUERTO RICO,2,UNIDAD
2015-11-01,50.0,META,50350,LA MACARENA,2,UNIDAD
2015-11-01,86.0,PUTUMAYO,86573,LEGUIZAMO,1,UNIDAD
2015-11-01,99.0,VICHADA,99773,CUMARIBO,2,UNIDAD
2015-11-01,19.0,CAUCA,19533,PIAMONTE,1,UNIDAD
2015-11-02,86.0,PUTUMAYO,86573,LEGUIZAMO,1,UNIDAD
2015-11-03,50.0,META,50350,LA MACARENA,1,UNIDAD
2015-11-03,5.0,ANTIOQUIA,05854,VALDIVIA,1,UNIDAD
2015-11-03,99.0,VICHADA,99773,CUMARIBO,1,UNIDAD
2015-11-03,68.0,SANTANDER,68385,LANDAZURI,1,UNIDAD
2015-11-03,86.0,PUTUMAYO,86569,PUERTO CAICEDO,1,UNIDAD
2015-11-03,50.0,META,50330,MESETAS,2,UNIDAD
2015-11-03,86.0,PUTUMAYO,86757,SAN MIGUEL,1,UNIDAD
2015-11-04,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2015-11-04,52.0,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
2015-11-05,5.0,ANTIOQUIA,05790,TARAZA,1,UNIDAD
2015-11-05,5.0,ANTIOQUIA,05854,VALDIVIA,1,UNIDAD
2015-11-05,54.0,NORTE DE SANTANDER,54810,TIBU,2,UNIDAD
2015-11-05,19.0,CAUCA,19130,CAJIBIO,1,UNIDAD
2015-11-06,19.0,CAUCA,19100,BOLIVAR,1,UNIDAD
2015-11-06,19.0,CAUCA,19075,BALBOA,1,UNIDAD
2015-11-06,19.0,CAUCA,19130,CAJIBIO,2,UNIDAD
2015-11-06,19.0,CAUCA,19473,MORALES,1,UNIDAD
2015-11-06,50.0,META,50370,URIBE,1,UNIDAD
2015-11-07,50.0,META,50350,LA MACARENA,1,UNIDAD
2015-11-07,99.0,VICHADA,99773,CUMARIBO,1,UNIDAD
2015-11-07,86.0,PUTUMAYO,86320,ORITO,1,UNIDAD
2015-11-07,50.0,META,50370,URIBE,1,UNIDAD
2015-11-07,52.0,NARIÑO,52079,BARBACOAS,1,UNIDAD
2015-11-07,52.0,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
2015-11-08,18.0,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,1,UNIDAD
2015-11-08,50.0,META,50350,LA MACARENA,1,UNIDAD
2015-11-08,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2015-11-08,5.0,ANTIOQUIA,05652,SAN FRANCISCO,1,UNIDAD
2015-11-08,50.0,META,50251,EL CASTILLO,1,UNIDAD
2015-11-08,19.0,CAUCA,19075,BALBOA,1,UNIDAD
2015-11-08,52.0,NARIÑO,52699,SANTACRUZ,1,UNIDAD
2015-11-08,52.0,NARIÑO,52612,RICAURTE,2,UNIDAD
2015-11-08,50.0,META,50370,URIBE,1,UNIDAD
2015-11-08,86.0,PUTUMAYO,86568,PUERTO ASIS,1,UNIDAD
2015-11-08,68.0,SANTANDER,68385,LANDAZURI,1,UNIDAD
2015-11-08,54.0,NORTE DE SANTANDER,54347,HERRAN,1,UNIDAD
2015-11-08,54.0,NORTE DE SANTANDER,54820,TOLEDO,1,UNIDAD
2015-11-08,52.0,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
2015-11-09,50.0,META,50590,PUERTO RICO,2,UNIDAD
2015-11-09,50.0,META,50350,LA MACARENA,2,UNIDAD
2015-11-09,23.0,CÓRDOBA,23807,TIERRALTA,1,UNIDAD
2015-11-09,76.0,VALLE DEL CAUCA,76109,BUENAVENTURA,1,UNIDAD
2015-11-09,19.0,CAUCA,19256,EL TAMBO,1,UNIDAD
2015-11-09,99.0,VICHADA,99773,CUMARIBO,2,UNIDAD
2015-11-10,50.0,META,50711,VISTAHERMOSA,1,UNIDAD
2015-11-10,50.0,META,50350,LA MACARENA,1,UNIDAD
2015-11-10,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2015-11-10,86.0,PUTUMAYO,86569,PUERTO CAICEDO,2,UNIDAD
2015-11-10,95.0,GUAVIARE,95200,MIRAFLORES,1,UNIDAD
2015-11-10,19.0,CAUCA,19533,PIAMONTE,1,UNIDAD
2015-11-10,50.0,META,50370,URIBE,1,UNIDAD
2015-11-11,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2015-11-11,27.0,CHOCÓ,27001,QUIBDO,4,UNIDAD
2015-11-11,86.0,PUTUMAYO,86757,SAN MIGUEL,2,UNIDAD
2015-11-11,5.0,ANTIOQUIA,05107,BRICEÑO,1,UNIDAD
2015-11-11,86.0,PUTUMAYO,86569,PUERTO CAICEDO,3,UNIDAD
2015-11-11,95.0,GUAVIARE,95200,MIRAFLORES,1,UNIDAD
2015-11-12,50.0,META,50450,PUERTO CONCORDIA,1,UNIDAD
2015-11-12,50.0,META,50711,VISTAHERMOSA,1,UNIDAD
2015-11-12,23.0,CÓRDOBA,23807,TIERRALTA,1,UNIDAD
2015-11-12,54.0,NORTE DE SANTANDER,54250,EL TARRA,1,UNIDAD
2015-11-12,27.0,CHOCÓ,27615,RIOSUCIO,1,UNIDAD
2015-11-12,54.0,NORTE DE SANTANDER,54498,OCAÑA,1,UNIDAD
2015-11-12,18.0,CAQUETÁ,18410,LA MONTAÑITA,2,UNIDAD
2015-11-12,19.0,CAUCA,19100,BOLIVAR,1,UNIDAD
2015-11-12,18.0,CAQUETÁ,18256,EL PAUJIL,2,UNIDAD
2015-11-12,19.0,CAUCA,19110,BUENOS AIRES,1,UNIDAD
2015-11-12,54.0,NORTE DE SANTANDER,54172,CHINACOTA,1,UNIDAD
2015-11-13,50.0,META,50450,PUERTO CONCORDIA,2,UNIDAD
2015-11-13,50.0,META,50590,PUERTO RICO,2,UNIDAD
2015-11-13,5.0,ANTIOQUIA,05040,ANORI,1,UNIDAD
2015-11-13,54.0,NORTE DE SANTANDER,54810,TIBU,3,UNIDAD
2015-11-13,19.0,CAUCA,19533,PIAMONTE,1,UNIDAD
2015-11-13,99.0,VICHADA,99773,CUMARIBO,1,UNIDAD
2015-11-13,18.0,CAQUETÁ,18256,EL PAUJIL,1,UNIDAD
2015-11-13,95.0,GUAVIARE,95200,MIRAFLORES,1,UNIDAD
2015-11-13,54.0,NORTE DE SANTANDER,54172,CHINACOTA,1,UNIDAD
2015-11-13,52.0,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
2015-11-14,54.0,NORTE DE SANTANDER,54800,TEORAMA,1,UNIDAD
2015-11-14,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2015-11-14,27.0,CHOCÓ,27660,SAN JOSE DEL PALMAR,1,UNIDAD
2015-11-14,19.0,CAUCA,19355,INZA,1,UNIDAD
2015-11-14,5.0,ANTIOQUIA,05134,CAMPAMENTO,1,UNIDAD
2015-11-14,19.0,CAUCA,19130,CAJIBIO,2,UNIDAD
2015-11-14,99.0,VICHADA,99773,CUMARIBO,1,UNIDAD
2015-11-15,50.0,META,50590,PUERTO RICO,2,UNIDAD
2015-11-15,18.0,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,1,UNIDAD
2015-11-15,50.0,META,50711,VISTAHERMOSA,1,UNIDAD
2015-11-15,5.0,ANTIOQUIA,05040,ANORI,3,UNIDAD
2015-11-15,5.0,ANTIOQUIA,05854,VALDIVIA,2,UNIDAD
2015-11-15,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2015-11-15,54.0,NORTE DE SANTANDER,54800,TEORAMA,1,UNIDAD
2015-11-15,86.0,PUTUMAYO,86885,VILLAGARZON,1,UNIDAD
2015-11-15,19.0,CAUCA,19130,CAJIBIO,1,UNIDAD
2015-11-15,5.0,ANTIOQUIA,05652,SAN FRANCISCO,1,UNIDAD
2015-11-15,5.0,ANTIOQUIA,05585,PUERTO NARE,1,UNIDAD
2015-11-15,86.0,PUTUMAYO,86320,ORITO,1,UNIDAD
2015-11-15,52.0,NARIÑO,52678,SAMANIEGO,1,UNIDAD
2015-11-15,52.0,NARIÑO,52250,EL CHARCO,1,UNIDAD
2015-11-16,50.0,META,50590,PUERTO RICO,3,UNIDAD
2015-11-16,50.0,META,50350,LA MACARENA,1,UNIDAD
2015-11-16,5.0,ANTIOQUIA,05854,VALDIVIA,1,UNIDAD
2015-11-17,50.0,META,50590,PUERTO RICO,2,UNIDAD
2015-11-17,50.0,META,50711,VISTAHERMOSA,1,UNIDAD
2015-11-17,5.0,ANTIOQUIA,05040,ANORI,1,UNIDAD
2015-11-17,54.0,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
2015-11-17,76.0,VALLE DEL CAUCA,76109,BUENAVENTURA,2,UNIDAD
2015-11-17,23.0,CÓRDOBA,23855,VALENCIA,2,UNIDAD
2015-11-17,5.0,ANTIOQUIA,05890,YOLOMBO,1,UNIDAD
2015-11-17,86.0,PUTUMAYO,86320,ORITO,1,UNIDAD
2015-11-17,86.0,PUTUMAYO,86569,PUERTO CAICEDO,1,UNIDAD
2015-11-17,52.0,NARIÑO,52835,SAN ANDRES DE TUMACO,26,UNIDAD
2015-11-18,5.0,ANTIOQUIA,05361,ITUANGO,1,UNIDAD
2015-11-18,5.0,ANTIOQUIA,05040,ANORI,1,UNIDAD
2015-11-18,54.0,NORTE DE SANTANDER,54800,TEORAMA,1,UNIDAD
2015-11-18,66.0,RISARALDA,66572,PUEBLO RICO,3,UNIDAD
2015-11-18,13.0,BOLÍVAR,13688,SANTA ROSA DEL SUR,1,UNIDAD
2015-11-18,27.0,CHOCÓ,27660,SAN JOSE DEL PALMAR,1,UNIDAD
2015-11-18,18.0,CAQUETÁ,18247,EL DONCELLO,2,UNIDAD
2015-11-18,18.0,CAQUETÁ,18256,EL PAUJIL,3,UNIDAD
2015-11-18,13.0,BOLÍVAR,13458,MONTECRISTO,1,UNIDAD
